lambda_um,T_H2O,A_H2O_dbm
8.904999999999895,0.9999894085313311,4.599840757725882e-05
8.914999999999896,0.9993253230032884,0.002931073842658149
8.924999999999894,0.9997615781738908,0.001035576291346754
8.934999999999896,0.9999896258302224,4.50546805900773e-05
8.944999999999894,0.9999626787399275,0.00016208719773966592
8.954999999999895,0.9999932790160662,2.9188960443643456e-05
8.964999999999893,0.9999948989909668,2.215345725498653e-05
8.974999999999895,0.9999921451288786,3.411340581934621e-05
8.984999999999893,0.9999881644195154,5.140157713003513e-05
8.994999999999894,0.999542263744249,0.0019883784115669947
9.004999999999892,0.9999646421083236,0.00015356008726445495
9.014999999999894,0.9999908797652165,3.9608857022671855e-05
9.024999999999892,0.9999768027862975,0.00010074538757581408
9.034999999999894,0.999204109590737,0.003457884360529072
9.044999999999892,0.9999753289161478,0.0001071464775110383
9.054999999999893,0.9999918839648846,3.524763569128701e-05
9.064999999999891,0.9999896087515002,4.512885330834708e-05
9.074999999999893,0.999739776735621,0.0011302823470866468
9.08499999999989,0.9999355125315261,0.0002800745478474797
9.094999999999892,0.9997353609256148,0.0011494650004011148
9.10499999999989,0.9999922235179494,3.377296374970466e-05
9.114999999999892,0.9999975398657338,1.0684240507817842e-05
9.12499999999989,0.9999978681462546,9.258533047546988e-06
9.134999999999891,0.9999983197443988,7.297263488564312e-06
9.14499999999989,0.9999970930612184,1.2624693070309314e-05
9.154999999999891,0.999988674704756,4.918541082388806e-05
9.164999999999889,0.9996592322336593,0.0014801878197973819
9.17499999999989,0.9999923706277674,3.313406900645945e-05
9.184999999999889,0.9999972833590375,1.1798237819138739e-05
9.19499999999989,0.9999914000894036,3.734909776858788e-05
9.204999999999888,0.9999973305184514,1.1593426535175583e-05
9.21499999999989,0.9999691561302267,0.00013395529029106056
9.224999999999888,0.999998053938858,8.451644377927293e-06
9.23499999999989,0.9999992335232831,3.3287673621666556e-06
