lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CH4,T_O2
5.589999999999967,0.9257133483283837,0.999999999790959,0.9999999870741249,0.9999999992546919,0.9999999684287711,1.0
5.609999999999967,0.8960200832281976,0.9999999998954799,0.9999999850994199,0.9999999977363409,0.9999999730533891,1.0
5.629999999999966,0.913096724955697,0.9999999998858694,0.9999999859824381,0.9999999941906709,0.9999999824088781,1.0
5.649999999999966,0.7106409526054923,0.9999999998374903,0.9999999884632315,0.9999999876466956,0.999999954463942,1.0
5.669999999999965,0.884222604720511,0.9999999998302856,0.999999990705136,0.9999999827363181,0.9999999706127397,1.0
5.689999999999965,0.9069564906296804,0.999999999868202,0.9999999921436946,0.9999999816121817,0.9999999637113233,0.9999999999999793
5.709999999999964,0.7628875073002168,0.9999999999271647,0.9999999853675525,0.9999998653336292,0.9999999615006658,0.999999999991447
5.729999999999964,0.8293121575928164,0.999999999844059,0.9999999280081759,0.9999999722784703,0.9999999597249382,0.9999999999793068
5.749999999999964,0.8364757007955186,0.9999999999003436,0.999999887622086,0.9999999789774934,0.9999999610988551,0.9999999999858532
5.769999999999963,0.6549591522307039,0.9999999998700302,0.9999999428017992,0.9999999697586849,0.9999999499731467,0.9999999999133825
5.789999999999963,0.9401358006329303,0.9999999998493926,0.9999999358695059,0.9999999804685304,0.9999999822198459,0.9999999998196
5.809999999999962,0.8388847263435972,0.9999999998830675,0.9999999524013329,0.9999999876400207,0.999999936120663,0.9999999999746778
5.829999999999962,0.6590399766190621,0.9999999999070943,0.9999999323051958,0.9999999930614545,0.9999998899998435,0.9999999994583162
5.8499999999999615,0.9043901674181081,0.999999999897947,0.9999999335831994,0.9999999968383259,0.999999891765511,0.9999999998884144
5.869999999999961,0.6891429303129645,0.9999999998635264,0.9999999423581547,0.9999999986674295,0.9999999336700552,0.9999999989654882
5.889999999999961,0.4682187125384759,0.9999999998667641,0.9999999565001109,0.9999999994368226,0.9999999550413052,0.9999999979491319
5.90999999999996,0.9059287102959658,0.9999999998296165,0.9999999725731601,0.9999999997859862,0.9999997932145133,0.999999999792643
5.92999999999996,0.6399190343179777,0.9999999997611764,0.9999999821800913,0.9999999999153167,0.9999999374448667,0.9999999958606138
